center,cluster,cluster_member,cumulative_cluster_score,entity_type,number_of_clusters,number_of_members,raw_sentence,sentence_position,text_value
[216.  47. 338.  15.  48.  57.  38. 197.],5,231,30,['SUSPICIOUS_NUMBER'],16,46,"['anderson@terrellhogan.com\\n\\nNORWOOD S. WILNER, ESQUIRE JANNA M. BLASINOAME, ESQUIRE Wilner Hartley & Metcalf, P.A. 444 E4 Duval Street, Third Floor Jacksonville, Florida 32202 (904) 446-9817 nwilner@whmlegal.com\\n\\nOn behalf of the Defendant R. J. Reynolds Tobacco Company:\\n\\nWILLIAM E. LATHAM, ESQUIRE Womble Carlyle Sandridge & Rice One West Fourth Street Winston-Salem, North Carolina 27101 (336) 721-3765 (336) 733-8420']",[338],['r ']
[216.  47. 338.  15.  48.  57.  38. 197.],5,232,31,['SUSPICIOUS_NUMBER'],16,46,"['anderson@terrellhogan.com\\n\\nNORWOOD S. WILNER, ESQUIRE JANNA M. BLASINOAME, ESQUIRE Wilner Hartley & Metcalf, P.A. 444 E4 Duval Street, Third Floor Jacksonville, Florida 32202 (904) 446-9817 nwilner@whmlegal.com\\n\\nOn behalf of the Defendant R. J. Reynolds Tobacco Company:\\n\\nWILLIAM E. LATHAM, ESQUIRE Womble Carlyle Sandridge & Rice One West Fourth Street Winston-Salem, North Carolina 27101 (336) 721-3765 (336) 733-8420']",[338],['rt']
[216.  47. 338.  15.  48.  57.  38. 197.],5,233,32,['SUSPICIOUS_NUMBER'],16,46,"['anderson@terrellhogan.com\\n\\nNORWOOD S. WILNER, ESQUIRE JANNA M. BLASINOAME, ESQUIRE Wilner Hartley & Metcalf, P.A. 444 E4 Duval Street, Third Floor Jacksonville, Florida 32202 (904) 446-9817 nwilner@whmlegal.com\\n\\nOn behalf of the Defendant R. J. Reynolds Tobacco Company:\\n\\nWILLIAM E. LATHAM, ESQUIRE Womble Carlyle Sandridge & Rice One West Fourth Street Winston-Salem, North Carolina 27101 (336) 721-3765 (336) 733-8420']",[338],['re']
[216.  47. 338.  15.  48.  57.  38. 197.],5,234,33,['SUSPICIOUS_NUMBER'],16,46,"['anderson@terrellhogan.com\\n\\nNORWOOD S. WILNER, ESQUIRE JANNA M. BLASINOAME, ESQUIRE Wilner Hartley & Metcalf, P.A. 444 E4 Duval Street, Third Floor Jacksonville, Florida 32202 (904) 446-9817 nwilner@whmlegal.com\\n\\nOn behalf of the Defendant R. J. Reynolds Tobacco Company:\\n\\nWILLIAM E. LATHAM, ESQUIRE Womble Carlyle Sandridge & Rice One West Fourth Street Winston-Salem, North Carolina 27101 (336) 721-3765 (336) 733-8420']",[338],['rd']
[216.  47. 338.  15.  48.  57.  38. 197.],5,235,34,['SUSPICIOUS_NUMBER'],16,46,"['anderson@terrellhogan.com\\n\\nNORWOOD S. WILNER, ESQUIRE JANNA M. BLASINOAME, ESQUIRE Wilner Hartley & Metcalf, P.A. 444 E4 Duval Street, Third Floor Jacksonville, Florida 32202 (904) 446-9817 nwilner@whmlegal.com\\n\\nOn behalf of the Defendant R. J. Reynolds Tobacco Company:\\n\\nWILLIAM E. LATHAM, ESQUIRE Womble Carlyle Sandridge & Rice One West Fourth Street Winston-Salem, North Carolina 27101 (336) 721-3765 (336) 733-8420']",[338],['r ']
[216.  47. 338.  15.  48.  57.  38. 197.],5,236,35,['SUSPICIOUS_NUMBER'],16,46,"['anderson@terrellhogan.com\\n\\nNORWOOD S. WILNER, ESQUIRE JANNA M. BLASINOAME, ESQUIRE Wilner Hartley & Metcalf, P.A. 444 E4 Duval Street, Third Floor Jacksonville, Florida 32202 (904) 446-9817 nwilner@whmlegal.com\\n\\nOn behalf of the Defendant R. J. Reynolds Tobacco Company:\\n\\nWILLIAM E. LATHAM, ESQUIRE Womble Carlyle Sandridge & Rice One West Fourth Street Winston-Salem, North Carolina 27101 (336) 721-3765 (336) 733-8420']",[338],['ri']
[216.  47. 338.  15.  48.  57.  38. 197.],5,237,36,['SUSPICIOUS_NUMBER'],16,46,"['anderson@terrellhogan.com\\n\\nNORWOOD S. WILNER, ESQUIRE JANNA M. BLASINOAME, ESQUIRE Wilner Hartley & Metcalf, P.A. 444 E4 Duval Street, Third Floor Jacksonville, Florida 32202 (904) 446-9817 nwilner@whmlegal.com\\n\\nOn behalf of the Defendant R. J. Reynolds Tobacco Company:\\n\\nWILLIAM E. LATHAM, ESQUIRE Womble Carlyle Sandridge & Rice One West Fourth Street Winston-Salem, North Carolina 27101 (336) 721-3765 (336) 733-8420']",[338],['r ']
[216.  47. 338.  15.  48.  57.  38. 197.],5,238,37,['SUSPICIOUS_NUMBER'],16,46,"['anderson@terrellhogan.com\\n\\nNORWOOD S. WILNER, ESQUIRE JANNA M. BLASINOAME, ESQUIRE Wilner Hartley & Metcalf, P.A. 444 E4 Duval Street, Third Floor Jacksonville, Florida 32202 (904) 446-9817 nwilner@whmlegal.com\\n\\nOn behalf of the Defendant R. J. Reynolds Tobacco Company:\\n\\nWILLIAM E. LATHAM, ESQUIRE Womble Carlyle Sandridge & Rice One West Fourth Street Winston-Salem, North Carolina 27101 (336) 721-3765 (336) 733-8420']",[338],['rl']
[216.  47. 338.  15.  48.  57.  38. 197.],5,239,38,['SUSPICIOUS_NUMBER'],16,46,"['anderson@terrellhogan.com\\n\\nNORWOOD S. WILNER, ESQUIRE JANNA M. BLASINOAME, ESQUIRE Wilner Hartley & Metcalf, P.A. 444 E4 Duval Street, Third Floor Jacksonville, Florida 32202 (904) 446-9817 nwilner@whmlegal.com\\n\\nOn behalf of the Defendant R. J. Reynolds Tobacco Company:\\n\\nWILLIAM E. LATHAM, ESQUIRE Womble Carlyle Sandridge & Rice One West Fourth Street Winston-Salem, North Carolina 27101 (336) 721-3765 (336) 733-8420']",[338],['ri']
[216.  47. 338.  15.  48.  57.  38. 197.],5,240,39,['SUSPICIOUS_NUMBER'],16,46,"['anderson@terrellhogan.com\\n\\nNORWOOD S. WILNER, ESQUIRE JANNA M. BLASINOAME, ESQUIRE Wilner Hartley & Metcalf, P.A. 444 E4 Duval Street, Third Floor Jacksonville, Florida 32202 (904) 446-9817 nwilner@whmlegal.com\\n\\nOn behalf of the Defendant R. J. Reynolds Tobacco Company:\\n\\nWILLIAM E. LATHAM, ESQUIRE Womble Carlyle Sandridge & Rice One West Fourth Street Winston-Salem, North Carolina 27101 (336) 721-3765 (336) 733-8420']",[338],['rt']
[216.  47. 338.  15.  48.  57.  38. 197.],5,241,40,['SUSPICIOUS_NUMBER'],16,46,"['anderson@terrellhogan.com\\n\\nNORWOOD S. WILNER, ESQUIRE JANNA M. BLASINOAME, ESQUIRE Wilner Hartley & Metcalf, P.A. 444 E4 Duval Street, Third Floor Jacksonville, Florida 32202 (904) 446-9817 nwilner@whmlegal.com\\n\\nOn behalf of the Defendant R. J. Reynolds Tobacco Company:\\n\\nWILLIAM E. LATHAM, ESQUIRE Womble Carlyle Sandridge & Rice One West Fourth Street Winston-Salem, North Carolina 27101 (336) 721-3765 (336) 733-8420']",[338],['re']
[216.  47. 338.  15.  48.  57.  38. 197.],5,242,41,['SUSPICIOUS_NUMBER'],16,46,"['anderson@terrellhogan.com\\n\\nNORWOOD S. WILNER, ESQUIRE JANNA M. BLASINOAME, ESQUIRE Wilner Hartley & Metcalf, P.A. 444 E4 Duval Street, Third Floor Jacksonville, Florida 32202 (904) 446-9817 nwilner@whmlegal.com\\n\\nOn behalf of the Defendant R. J. Reynolds Tobacco Company:\\n\\nWILLIAM E. LATHAM, ESQUIRE Womble Carlyle Sandridge & Rice One West Fourth Street Winston-Salem, North Carolina 27101 (336) 721-3765 (336) 733-8420']",[338],['rt']
[216.  47. 338.  15.  48.  57.  38. 197.],5,243,42,['SUSPICIOUS_NUMBER'],16,46,"['anderson@terrellhogan.com\\n\\nNORWOOD S. WILNER, ESQUIRE JANNA M. BLASINOAME, ESQUIRE Wilner Hartley & Metcalf, P.A. 444 E4 Duval Street, Third Floor Jacksonville, Florida 32202 (904) 446-9817 nwilner@whmlegal.com\\n\\nOn behalf of the Defendant R. J. Reynolds Tobacco Company:\\n\\nWILLIAM E. LATHAM, ESQUIRE Womble Carlyle Sandridge & Rice One West Fourth Street Winston-Salem, North Carolina 27101 (336) 721-3765 (336) 733-8420']",[338],['ro']
[216.  47. 338.  15.  48.  57.  38. 197.],5,244,42,['EMAIL'],16,46,"['anderson@terrellhogan.com\\n\\nNORWOOD S. WILNER, ESQUIRE JANNA M. BLASINOAME, ESQUIRE Wilner Hartley & Metcalf, P.A. 444 E4 Duval Street, Third Floor Jacksonville, Florida 32202 (904) 446-9817 nwilner@whmlegal.com\\n\\nOn behalf of the Defendant R. J. Reynolds Tobacco Company:\\n\\nWILLIAM E. LATHAM, ESQUIRE Womble Carlyle Sandridge & Rice One West Fourth Street Winston-Salem, North Carolina 27101 (336) 721-3765 (336) 733-8420']",[338],"['rson@terrellhogan.com\\n\\nNORWOOD S. WILNER, ESQUIRE JANNA M. BLASINOAME, ESQUIRE Wilner Hartley & Metcalf, P.A. 444 E4 Duval Street, Third Floor Jacksonville, Florida 32202 (904) 446-9817 nwilner']"
[254.  19. 416.  11.  40.  61.  41. 183.],6,245,0,['ORG'],16,20,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['wlatham@wcsr.com\\n\\nOn']
[254.  19. 416.  11.  40.  61.  41. 183.],6,246,1,['ORG'],16,20,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['Philip Morris']
[254.  19. 416.  11.  40.  61.  41. 183.],6,247,2,['GPE'],16,20,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['USA']
[254.  19. 416.  11.  40.  61.  41. 183.],6,248,2,['PERSON'],16,20,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['Inc.:\\n\\nKENNETH J. REILLY']
[254.  19. 416.  11.  40.  61.  41. 183.],6,249,3,['PRODUCT'],16,20,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['ESQUIRE Shook']
[254.  19. 416.  11.  40.  61.  41. 183.],6,250,4,['ORG'],16,20,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['Hardy & Bacon']
[254.  19. 416.  11.  40.  61.  41. 183.],6,252,5,['FAC'],16,20,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['Miami Center']
[254.  19. 416.  11.  40.  61.  41. 183.],6,254,6,['PERSON'],16,20,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['S. Biscayne Blvd']
[254.  19. 416.  11.  40.  61.  41. 183.],6,255,7,['SUSPICIOUS_NUMBER'],16,20,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['r.']
[254.  19. 416.  11.  40.  61.  41. 183.],6,256,8,['SUSPICIOUS_NUMBER'],16,20,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['rr']
[254.  19. 416.  11.  40.  61.  41. 183.],6,257,9,['SUSPICIOUS_NUMBER'],16,20,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['rd']
[254.  19. 416.  11.  40.  61.  41. 183.],6,258,10,['SUSPICIOUS_NUMBER'],16,20,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['r ']
[254.  19. 416.  11.  40.  61.  41. 183.],6,259,11,['SUSPICIOUS_NUMBER'],16,20,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['r ']
[254.  19. 416.  11.  40.  61.  41. 183.],6,260,12,['SUSPICIOUS_NUMBER'],16,20,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['rr']
[254.  19. 416.  11.  40.  61.  41. 183.],6,261,13,['SUSPICIOUS_NUMBER'],16,20,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['rd']
[254.  19. 416.  11.  40.  61.  41. 183.],6,262,14,['SUSPICIOUS_NUMBER'],16,20,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['r ']
[254.  19. 416.  11.  40.  61.  41. 183.],6,263,15,['GPE'],16,20,"['Miami, Florida 20004-1305']",[446],['Miami']
[254.  19. 416.  11.  40.  61.  41. 183.],6,264,16,['GPE'],16,20,"['Miami, Florida 20004-1305']",[446],['Florida']
[254.  19. 416.  11.  40.  61.  41. 183.],6,270,17,['SUSPICIOUS_NUMBER'],16,20,"['Miami, Florida 20004-1305']",[446],['ri']
[254.  19. 416.  11.  40.  61.  41. 183.],6,271,18,['SUSPICIOUS_NUMBER'],16,20,"['Miami, Florida 20004-1305']",[446],['ri']
[285.   3. 479.   1.  26.   5.  35.  30.],7,251,1,['CARDINAL'],16,28,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['2400']
[285.   3. 479.   1.  26.   5.  35.  30.],7,253,2,['CARDINAL'],16,28,"['wlatham@wcsr.com\\n\\nOn behalf of the Defendant Philip Morris, USA, Inc.:\\n\\nKENNETH J. REILLY, ESQUIRE Shook, Hardy & Bacon, L.L.P. 2400 Miami Center 201 S. Biscayne Blvd.']",[416],['201']
[285.   3. 479.   1.  26.   5.  35.  30.],7,265,3,['DATE'],16,28,"['Miami, Florida 20004-1305']",[446],['20004-1305']
[285.   3. 479.   1.  26.   5.  35.  30.],7,266,4,['PHONE_NUMBER'],16,28,"['Miami, Florida 20004-1305']",[446],['004-1305']
[285.   3. 479.   1.  26.   5.  35.  30.],7,267,4,['PHONE_NUMBER'],16,28,"['Miami, Florida 20004-1305']",[446],['004 1305']
[285.   3. 479.   1.  26.   5.  35.  30.],7,268,4,['DATE'],16,28,"['Miami, Florida 20004-1305']",[446],"[""('ida', '20004')""]"
[285.   3. 479.   1.  26.   5.  35.  30.],7,269,4,['DATE'],16,28,"['Miami, Florida 20004-1305']",[446],"[""('ida', '20004')""]"
[285.   3. 479.   1.  26.   5.  35.  30.],7,272,5,['CARDINAL'],16,28,['(305) 358-5171'],[452],['305']
[285.   3. 479.   1.  26.   5.  35.  30.],7,273,6,['CARDINAL'],16,28,['(305) 358-5171'],[452],['358']
[285.   3. 479.   1.  26.   5.  35.  30.],7,274,7,['PHONE_NUMBER'],16,28,['(305) 358-5171'],[452],['(305) 358-5171']
[285.   3. 479.   1.  26.   5.  35.  30.],7,275,7,['PHONE_NUMBER'],16,28,['(305) 358-5171'],[452],['358 5171']
[285.   3. 479.   1.  26.   5.  35.  30.],7,276,8,['CARDINAL'],16,28,['(305) 358-7470 (Fax)\\n\\n212-279-9424\\n\\nVERITEXT REPORTING COMPANY www.'],[458],['305']
[285.   3. 479.   1.  26.   5.  35.  30.],7,277,9,['CARDINAL'],16,28,['(305) 358-7470 (Fax)\\n\\n212-279-9424\\n\\nVERITEXT REPORTING COMPANY www.'],[458],['358']
[285.   3. 479.   1.  26.   5.  35.  30.],7,278,10,['CARDINAL'],16,28,['(305) 358-7470 (Fax)\\n\\n212-279-9424\\n\\nVERITEXT REPORTING COMPANY www.'],[458],['279']
[285.   3. 479.   1.  26.   5.  35.  30.],7,279,11,['PHONE_NUMBER'],16,28,['(305) 358-7470 (Fax)\\n\\n212-279-9424\\n\\nVERITEXT REPORTING COMPANY www.'],[458],['(305) 358-7470']
[285.   3. 479.   1.  26.   5.  35.  30.],7,280,12,['PHONE_NUMBER'],16,28,['(305) 358-7470 (Fax)\\n\\n212-279-9424\\n\\nVERITEXT REPORTING COMPANY www.'],[458],['279-9424']
[285.   3. 479.   1.  26.   5.  35.  30.],7,281,12,['PHONE_NUMBER'],16,28,['(305) 358-7470 (Fax)\\n\\n212-279-9424\\n\\nVERITEXT REPORTING COMPANY www.'],[458],['358 7470']
[285.   3. 479.   1.  26.   5.  35.  30.],7,282,12,['PHONE_NUMBER'],16,28,['(305) 358-7470 (Fax)\\n\\n212-279-9424\\n\\nVERITEXT REPORTING COMPANY www.'],[458],['279 9424']
[285.   3. 479.   1.  26.   5.  35.  30.],7,285,13,['DATE'],16,28,['1968 Annual Report of The American    276\\n\\nTobacco Company Bates RJR_000000807 .'],[479],['1968']
[285.   3. 479.   1.  26.   5.  35.  30.],7,287,13,['CARDINAL'],16,28,['1968 Annual Report of The American    276\\n\\nTobacco Company Bates RJR_000000807 .'],[479],['276\\n\\nTobacco']
[285.   3. 479.   1.  26.   5.  35.  30.],7,288,14,['PHONE_NUMBER'],16,28,['1968 Annual Report of The American    276\\n\\nTobacco Company Bates RJR_000000807 .'],[479],['0000008']
[285.   3. 479.   1.  26.   5.  35.  30.],7,289,15,['PHONE_NUMBER'],16,28,['1968 Annual Report of The American    276\\n\\nTobacco Company Bates RJR_000000807 .'],[479],['0000008']
[285.   3. 479.   1.  26.   5.  35.  30.],7,290,15,['DATE'],16,28,['1968 Annual Report of The American    276\\n\\nTobacco Company Bates RJR_000000807 .'],[479],"[""('ican', '276')""]"
[285.   3. 479.   1.  26.   5.  35.  30.],7,295,15,['CARDINAL'],16,28,['0001\\n\\n212-279-9424\\n\\nVERITEXT REPORTING COMPANY'],[491],['0001\\n\\n212-279-9424\\n\\nVERITEXT']
[285.   3. 479.   1.  26.   5.  35.  30.],7,296,16,['PHONE_NUMBER'],16,28,['0001\\n\\n212-279-9424\\n\\nVERITEXT REPORTING COMPANY'],[491],['279-9424']
[285.   3. 479.   1.  26.   5.  35.  30.],7,297,16,['PHONE_NUMBER'],16,28,['0001\\n\\n212-279-9424\\n\\nVERITEXT REPORTING COMPANY'],[491],['279 9424']
[285.   3. 479.   1.  26.   5.  35.  30.],7,302,17,['PHONE_NUMBER'],16,28,"['423:5,14\\n\\nVERITEXT REPORTING COMPANY\\n\\n212-279-9424                                    ']",[499],['279-9424']
[285.   3. 479.   1.  26.   5.  35.  30.],7,303,17,['PHONE_NUMBER'],16,28,"['423:5,14\\n\\nVERITEXT REPORTING COMPANY\\n\\n212-279-9424                                    ']",[499],['279 9424']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,283,1,['SUSPICIOUS_NUMBER'],16,24,['veritext.'],[474],['ri']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,284,2,['SUSPICIOUS_NUMBER'],16,24,['veritext.'],[474],['ri']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,291,3,['SUSPICIOUS_NUMBER'],16,24,['1968 Annual Report of The American    276\\n\\nTobacco Company Bates RJR_000000807 .'],[479],['rt']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,292,4,['SUSPICIOUS_NUMBER'],16,24,['1968 Annual Report of The American    276\\n\\nTobacco Company Bates RJR_000000807 .'],[479],['ri']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,293,5,['SUSPICIOUS_NUMBER'],16,24,['1968 Annual Report of The American    276\\n\\nTobacco Company Bates RJR_000000807 .'],[479],['rt']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,294,6,['SUSPICIOUS_NUMBER'],16,24,['1968 Annual Report of The American    276\\n\\nTobacco Company Bates RJR_000000807 .'],[479],['ri']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,300,7,['SUSPICIOUS_NUMBER'],16,24,['www.veritext.com\\n\\n212-490-3430\\n\\t422:23'],[498],['ri']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,301,8,['SUSPICIOUS_NUMBER'],16,24,['www.veritext.com\\n\\n212-490-3430\\n\\t422:23'],[498],['ri']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,304,9,['SUSPICIOUS_NUMBER'],16,24,['www.veritext.com                                    '],[507],['ri']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,305,10,['SUSPICIOUS_NUMBER'],16,24,['www.veritext.com                                    '],[507],['ri']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,308,11,['SUSPICIOUS_NUMBER'],16,24,['212-490-3430\\x0c\\npgNbr=290\\n[understand - want]\\n\\nPage'],[509],['r=']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,309,12,['SUSPICIOUS_NUMBER'],16,24,['212-490-3430\\x0c\\npgNbr=290\\n[understand - want]\\n\\nPage'],[509],['rs']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,310,12,['SUSPICIOUS_NUMBER'],16,24,['212-490-3430\\x0c\\npgNbr=290\\n[understand - want]\\n\\nPage'],[509],['r ']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,311,13,['SUSPICIOUS_NUMBER'],16,24,['212-490-3430\\x0c\\npgNbr=290\\n[understand - want]\\n\\nPage'],[509],['rs']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,330,14,['SUSPICIOUS_NUMBER'],16,24,['507:10 understanding'],[536],['rs']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,331,15,['SUSPICIOUS_NUMBER'],16,24,['507:10 understanding'],[536],['rs']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,338,16,['SUSPICIOUS_NUMBER'],16,24,['493:10 495:9 understands   '],[543],['rs']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,339,17,['SUSPICIOUS_NUMBER'],16,24,['493:10 495:9 understands   '],[543],['rs']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,342,18,['SUSPICIOUS_NUMBER'],16,24,['385:21 understood  424:12\\n\\n495:13 undesigned  '],[547],['rs']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,343,19,['SUSPICIOUS_NUMBER'],16,24,['385:21 understood  424:12\\n\\n495:13 undesigned  '],[547],['rs']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,347,20,['SUSPICIOUS_NUMBER'],16,24,['416:23 undisclosed  404:1 unflltered   '],[553],['re']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,348,21,['SUSPICIOUS_NUMBER'],16,24,['416:23 undisclosed  404:1 unflltered   '],[553],['re']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,349,22,['SUSPICIOUS_NUMBER'],16,24,['470:7 unfortunate  '],[559],['rt']
[311.   0. 509.  15.  -1.   8.  59. 213.],8,350,23,['SUSPICIOUS_NUMBER'],16,24,['470:7 unfortunate  '],[559],['rt']
[318.   9. 524.   0.  19.  24.  13.  96.],9,286,1,['NORP'],16,31,['1968 Annual Report of The American    276\\n\\nTobacco Company Bates RJR_000000807 .'],[479],['American']
[318.   9. 524.   0.  19.  24.  13.  96.],9,298,2,['PHONE_NUMBER'],16,31,['www.veritext.com\\n\\n212-490-3430\\n\\t422:23'],[498],['490-3430']
[318.   9. 524.   0.  19.  24.  13.  96.],9,299,2,['PHONE_NUMBER'],16,31,['www.veritext.com\\n\\n212-490-3430\\n\\t422:23'],[498],['490 3430']
[318.   9. 524.   0.  19.  24.  13.  96.],9,306,3,['PHONE_NUMBER'],16,31,['212-490-3430\\x0c\\npgNbr=290\\n[understand - want]\\n\\nPage'],[509],['490-3430']
[318.   9. 524.   0.  19.  24.  13.  96.],9,307,3,['PHONE_NUMBER'],16,31,['212-490-3430\\x0c\\npgNbr=290\\n[understand - want]\\n\\nPage'],[509],['490 3430']
[318.   9. 524.   0.  19.  24.  13.  96.],9,312,3,['FAC'],16,31,"['44\\n\\n367:10 385:7,23 386:1']",[516],['44\\n\\n367:10']
[318.   9. 524.   0.  19.  24.  13.  96.],9,313,4,['CARDINAL'],16,31,"['44\\n\\n367:10 385:7,23 386:1']",[516],"['385:7,23']"
[318.   9. 524.   0.  19.  24.  13.  96.],9,314,5,['CARDINAL'],16,31,"['44\\n\\n367:10 385:7,23 386:1']",[516],['386:1']
[318.   9. 524.   0.  19.  24.  13.  96.],9,315,6,['CARDINAL'],16,31,['431:17'],[523],['431:17']
